match, timestamp, goldDif, creepDif, killDif, assistDif, dragonDif, winner
542, 1200419, 15877, 211, 16, -2, 2, 1
545, 1200402, 4951, 62, 6, 10, 1, 1
546, 1200339, 2729, -28, 7, -3, 2, 1
547, 1200495, 2473, 50, 1, 8, -1, 0
548, 1200327, -4792, 14, -3, -11, -1, 1
549, 1200432, -4717, -60, -2, -2, 1, 0
550, 1200490, 829, 62, -5, -22, 2, 0
551, 1200431, 2249, -5, -2, -8, -1, 0
552, 1200482, -4604, -41, -6, -4, -1, 1
553, 1200421, -7645, -40, -5, 2, -2, 0
554, 1200479, 3171, 39, 4, 4, 1, 1
555, 1200481, -691, -2, -2, -18, 0, 0
556, 1200385, 2398, 79, 4, 6, -1, 1
557, 1200317, 2750, 46, 6, 8, -1, 1
558, 1200439, 4491, 23, 9, 14, -1, 0
559, 1200588, 1286, 7, 5, -1, 1, 1
560, 1200431, -2425, -38, 2, 6, -1, 0
561, 1200388, -7633, -60, -15, -16, 1, 0
562, 1200354, -917, 80, -7, -10, -1, 1
563, 1200349, -1078, 11, -3, -8, 1, 1
564, 1200474, 850, 5, -3, 1, -2, 1
565, 1200343, -9422, -70, -11, -7, -2, 0
566, 1200661, -3621, 27, -7, -2, 0, 1
567, 1200600, 3975, 48, 8, 7, 1, 1
568, 1200426, 1009, -31, -1, 6, -1, 0
569, 1200412, -3623, -79, -1, 7, 1, 0
570, 1200417, 205, 84, -4, -7, -2, 1
571, 1200390, -3502, -114, -6, -6, -2, 0
572, 1200343, -270, 49, 2, -5, -2, 0
573, 1200372, 3562, 86, 4, 8, 1, 1
574, 1200411, -4178, -49, -5, -6, 2, 0
575, 1200520, 4910, 43, 6, 8, 0, 1
576, 1200567, -5222, -97, -4, -4, 0, 0
577, 1200359, -961, -6, -3, 1, 0, 1
578, 1200439, -3603, 9, -3, -8, 1, 0
579, 1200488, -8190, -40, -11, -2, -2, 1
580, 1200536, -6728, -59, -11, -7, 1, 0
581, 1200457, -3369, -17, -11, -12, -1, 1
582, 1200493, 8158, -30, 13, 16, 2, 1
583, 1200520, -6314, -61, -9, -12, -1, 0
584, 1200382, -2599, -96, 4, 8, 1, 0
585, 1200389, 493, -84, 3, 11, -1, 0
586, 1200416, -3731, -44, -3, -4, 1, 0
587, 1200268, -8997, -13, -9, -15, -1, 0
588, 1200453, -3947, -43, -6, -5, 1, 0
589, 1200480, -273, -67, 0, 1, -1, 0
590, 1200435, -13020, -81, -13, -7, -1, 0
591, 1200412, 721, -5, 2, 2, -2, 0
592, 1200467, 5408, 35, 5, 1, 2, 0
593, 1200504, 3830, 57, 5, 0, 2, 1
594, 1200506, 5280, -73, 12, 22, 1, 1
595, 1200435, 3689, -25, 15, 21, 2, 1
596, 1200419, 8826, 50, 17, 20, 1, 1
597, 1200493, 5939, 35, 11, 2, 1, 1
598, 1200535, -6017, -24, -8, -8, 0, 0
599, 1200393, 3775, 33, 5, 10, -2, 0
600, 1200434, 7612, 22, 5, 4, 1, 1
601, 1200517, -4953, -94, -5, -6, -1, 0
602, 1200539, -3520, -31, -1, -6, -2, 0
603, 1200331, 5472, 40, 5, -2, 0, 1
604, 1200374, 3914, 66, 8, 9, 1, 1
605, 1200542, 3219, -20, 13, 6, 0, 0
606, 1200435, 5727, -5, 7, 1, 2, 1
607, 1200391, -5995, -44, -6, -7, -2, 0
608, 1200334, 6853, 83, 4, 4, 1, 0
609, 1200365, -13472, -130, -15, -24, -1, 0
610, 1200469, 1434, 19, 2, 6, 1, 0
611, 1200302, -7035, -28, -11, -9, -1, 0
612, 1200398, -3964, -59, -2, -6, 0, 0
613, 1200504, 6602, -15, 6, 15, -2, 1
614, 1200436, -5203, -35, -4, -7, 1, 0
615, 1200393, -4286, -28, -10, -11, -1, 1
616, 1200385, 1568, -33, 0, 0, 1, 1
617, 1200459, 1213, 51, 2, -3, -1, 0
618, 1200489, -9581, -55, -13, -8, -1, 0
619, 1200353, -387, 20, -3, -2, -2, 0
620, 1200416, 9135, 99, 9, 0, 1, 1
621, 1200551, 3926, -11, 3, 1, 1, 1
622, 1200442, 8875, 25, 10, 10, 0, 1
623, 1200365, -4710, -36, -3, 8, -1, 0
624, 1200500, -4709, -22, -2, -5, -1, 1
625, 1200391, -5300, -74, -3, -10, -2, 0
626, 1200470, 8500, 96, 7, 3, 1, 1
627, 1200473, 6815, 34, 10, 8, 1, 1
628, 1200298, 4253, 7, 13, 11, 1, 1
629, 1200382, -11976, -91, -12, -13, -1, 0
630, 1200392, -5492, -20, -7, -19, -2, 1
631, 1200484, 3389, 62, 0, -1, 1, 1
632, 1200347, -1793, -44, 2, 2, 2, 1
633, 1200398, 2976, 38, 1, 8, 2, 1
634, 1200419, -6977, -33, -4, 2, -1, 0
635, 1200383, -6386, -115, -3, 1, -1, 0
636, 1200602, 9965, 0, 15, 22, 2, 1
637, 1200578, 6262, -16, 9, -2, 1, 1
638, 1200496, -11549, -51, -15, -29, -1, 0
639, 1200531, -1165, -8, -2, -6, -1, 0
640, 1200551, 12362, 111, 15, 4, 0, 1
641, 1200412, -10647, -113, -7, -5, -2, 0
642, 1200459, -4356, -71, -7, -12, -1, 0
643, 1200370, 5560, 76, 11, 10, 1, 1
644, 1200515, 5837, 26, 3, 14, -1, 1
645, 1200470, -161, -53, -1, 4, 2, 0
646, 1200354, -2341, -25, -3, 1, -2, 0
647, 1200556, 16576, 18, 26, 20, 1, 1
648, 1200567, -11365, -122, -21, -15, -2, 0
650, 1200549, -7417, -65, -7, -7, -1, 0
651, 1200402, 12694, 96, 18, 3, 1, 1
652, 1200431, 13256, 120, 15, 8, 1, 1
653, 1200368, 9210, 31, 9, 9, -1, 1
654, 1200453, 11720, -3, 28, 17, 2, 1
655, 1200500, 14165, 23, 23, 38, 2, 1
656, 1200413, -7082, -101, -9, -9, -1, 0
657, 1200566, 15306, 140, 20, 22, 2, 1
658, 1200457, 7691, 98, 2, -6, 1, 1
659, 1200356, 844, 14, 3, 2, 1, 1
660, 1200449, 6416, 51, 7, 11, 1, 1
661, 1200445, -1152, -1, -1, -9, 0, 0
662, 1200556, -9574, -95, -11, -16, -1, 0
663, 1200609, 4633, 34, 4, 0, 1, 1
664, 1200358, 11100, 102, 2, -11, 2, 1
665, 1200455, -312, -80, 4, 14, -2, 1
666, 1200566, 8880, 64, 13, 12, 0, 1
667, 1200400, 3520, 120, 2, -4, -1, 1
668, 1200537, 7494, -2, 14, 9, 2, 1
669, 1200382, 4508, 51, 9, 1, -2, 1
670, 1200510, 2800, 44, 1, -4, 1, 1
671, 1200492, -6523, -115, -7, -5, -1, 0
672, 1200482, 2330, -42, 1, 3, -1, 1
673, 1200342, 7840, 10, 6, 9, 1, 1
674, 1200389, -8526, -144, -6, 0, 2, 0
675, 1200401, -9556, -100, -10, -18, 1, 0
676, 1200423, 10213, 59, 13, 16, 2, 1
677, 1200537, -10522, -74, -11, -21, 1, 0
678, 1200381, -2660, 2, -3, -2, -2, 0
679, 1200464, -9726, -84, -10, -12, -1, 0
680, 1200368, -8464, -38, -10, -10, -2, 0
681, 1200434, 10898, 126, 7, -4, 1, 1
682, 1200333, 5652, -19, 9, 9, 1, 1
683, 1200438, 13881, 159, 15, 11, 0, 1
684, 1200480, 12662, 89, 20, 9, 1, 1
685, 1200394, -13505, -92, -21, -20, -1, 0
686, 1200383, -3872, -41, -8, 3, -1, 0
687, 1200455, -3294, 5, -6, -4, -2, 0
688, 1200400, -8655, -23, -15, -14, -1, 0
689, 1200378, -9745, -12, -10, -19, -1, 0
690, 1200384, 15888, 74, 15, 33, 2, 1
691, 1200512, -3465, -17, -8, -4, -1, 0
692, 1200430, -12167, -137, -16, -12, -2, 0
693, 1200441, -5595, 39, -16, -8, 0, 0
694, 1200480, 13226, 81, 17, 12, 0, 1
695, 1200458, -5795, -47, -14, -13, 0, 0
696, 1200475, -4763, -60, -6, -12, -1, 0
697, 1200386, 12333, 8, 21, 25, 2, 1
699, 1200463, -13411, -114, -14, -5, 1, 0
700, 1200430, -11333, -49, -16, -30, -2, 0
701, 1200361, -15699, -124, -17, -18, -2, 0
702, 1200465, 9762, 44, 16, 12, 3, 1
703, 1200429, -7144, -34, -13, -13, -1, 0
707, 1200386, -14891, -118, -13, -12, -2, 0
710, 1200506, -763, -13, 2, 3, 1, 1
711, 1200434, -5506, -51, -2, -11, -1, 0
712, 1200305, -2927, 29, -8, -4, -2, 1
713, 1200360, 2607, -10, 0, 3, 1, 0
714, 1200484, -1943, -12, 1, -1, 1, 1
715, 1200311, 3111, 12, 2, -3, 1, 1
716, 1200424, 2665, 24, 6, 13, -1, 1
717, 1200532, -4413, -34, -9, -11, 0, 0
718, 1200488, -3940, -73, -2, -5, -1, 1
719, 1200336, -3746, 11, -5, 0, 0, 0
720, 1200393, -5704, 55, -10, -17, 0, 0
721, 1200453, 997, 36, 3, 0, -1, 0
722, 1200440, 4804, 106, -6, -10, 0, 1
723, 1200462, -4362, -87, -7, -7, -1, 0
724, 1200495, 7240, -45, 19, 12, 0, 0
725, 1200346, -4560, -14, -8, -16, 0, 0
726, 1200481, 6976, -3, 5, 12, -1, 0
727, 1200349, 5515, 65, 7, 15, 0, 0
728, 1200495, 6914, 44, 10, 5, 2, 1
729, 1200440, 1554, 34, -1, 0, 0, 1
730, 1200367, -915, 31, -2, -13, 1, 0
731, 1200478, -4991, -30, -7, -3, 0, 0
732, 1200436, 1314, 7, 1, -2, 1, 1
733, 1200399, 1834, -16, -2, -4, 1, 1
734, 1200439, 2255, 36, 5, 9, 0, 1
735, 1200423, 1144, -18, -1, -1, 2, 0
736, 1200451, 6521, 50, 10, 14, 2, 0
737, 1200426, 3962, 15, 3, 0, 0, 1
738, 1200397, -2554, 83, -12, -13, 1, 0
739, 1200514, -6588, -48, -11, -11, -1, 0
740, 1200416, -1594, -6, -5, 1, -1, 0
741, 1200422, 1327, 22, 9, 7, 0, 1
742, 1200420, 2041, 35, 2, 3, 1, 0
743, 1200551, 3133, -30, 0, 2, 2, 1
744, 1200549, 5227, 105, 7, 0, 1, 1
745, 1200404, 6145, 32, 8, 8, 0, 1
746, 1200401, 2270, 115, 2, -10, 0, 1
747, 1200509, 4165, -41, 8, 8, 0, 1
748, 1200485, 5978, 10, 8, 6, 2, 1
749, 1200510, -5088, -33, -5, -15, -2, 0
750, 1200298, 6271, 91, 8, 10, 0, 1
751, 1200445, -2618, -14, 1, -1, 0, 0
752, 1200410, 4680, 36, 10, 2, 1, 1
753, 1200430, -2215, -69, -2, -3, -1, 0
754, 1200464, 1645, 0, 1, -5, -1, 1
755, 1200369, -5073, -37, 2, 2, -1, 0
756, 1200383, -6005, 56, -4, -6, -2, 0
757, 1200382, -4367, -14, -10, -11, 0, 1
758, 1200412, -4193, -39, -3, -2, -2, 0
759, 1200437, -2617, -87, 0, 12, 0, 1
760, 1200424, -265, -13, -6, -12, 0, 0
761, 1200306, 3711, 53, 0, -4, 0, 1
762, 1200410, 783, -28, 0, 8, -2, 1
763, 1200475, -787, 26, -10, 4, 0, 1
764, 1200425, 5822, -40, 8, 6, 1, 1
765, 1200456, 5653, 66, 0, 3, 2, 1
766, 1200418, -401, -1, -3, -7, -1, 1
767, 1200383, -1494, 46, -4, -7, -2, 0
768, 1200488, -7724, 7, -15, -13, -1, 0
769, 1200479, -6105, -8, -5, -9, -1, 0
770, 1200398, 8239, 9, 8, 11, 1, 0
771, 1200463, 728, -45, 1, 0, -1, 1
772, 1200381, -3372, 15, -6, -18, -2, 0
773, 1200441, 1523, -96, 8, 23, 1, 1
774, 1200392, 2595, 69, 6, 2, 1, 1
775, 1200396, 22, 15, -8, -14, 0, 0
776, 1200444, 3826, 95, -6, -15, -1, 1
777, 1200544, -2433, -59, -4, -2, 1, 0
778, 1200439, 26, 37, -2, 4, 0, 1
779, 1200340, -5945, -54, -10, -16, 0, 0
780, 1200333, -85, -16, 7, 5, -2, 0
781, 1200455, 4101, -10, 7, 2, 0, 1
782, 1200393, 4023, -8, 8, 6, 1, 1
783, 1200280, 8993, -43, 9, 18, 1, 1
784, 1200592, 2039, -7, 8, 10, 1, 1
785, 1200581, -10680, -119, -14, -2, -2, 0
786, 1200475, -8386, -75, -8, -2, -1, 0
787, 1200270, 5206, 63, 3, 3, 0, 0
788, 1200462, -4169, -49, -5, -11, 2, 0
789, 1200384, -4563, -94, -7, 9, -1, 0
790, 1200447, -4261, -57, -4, 1, 1, 0
791, 1200416, -532, -96, -5, -11, 1, 1
792, 1200455, -5029, -68, -4, -9, 1, 1
793, 1200530, 3501, 18, 0, -1, 1, 1
794, 1200596, -5511, -13, -11, -4, -1, 0
795, 1200389, -2132, 0, -1, -9, -1, 0
796, 1200356, 659, -9, -5, -1, -1, 1
797, 1200405, -6604, -51, -6, -2, 0, 0
798, 1200666, 5628, -14, 5, 18, -2, 1
799, 1200559, 1673, 78, 7, -5, -2, 0
800, 1200434, -2245, 43, -5, -12, 0, 0
801, 1200500, -3352, -24, 0, -1, 0, 1
802, 1200474, 108, -5, 5, 15, 2, 1
803, 1200366, -6354, 44, -9, -18, -2, 0
804, 1200420, -3424, -52, -6, -3, -2, 0
805, 1200502, -2791, 17, -1, 1, -2, 1
806, 1200372, 341, -12, -1, -2, -1, 0
807, 1200559, -5712, -22, -9, -9, -2, 0
808, 1200374, 10222, 77, 12, 16, 1, 1
809, 1200378, 9322, 105, 12, -3, 1, 1
810, 1200528, 3433, -18, 6, 10, 0, 1
811, 1200406, -2909, -8, -3, -19, 0, 0
812, 1200486, -2316, -13, 0, -10, 2, 1
813, 1200395, 6297, 103, 5, 6, -1, 1
814, 1200268, -6708, -12, -13, -18, -2, 0
815, 1200405, 3514, 29, 7, 10, -1, 0
816, 1200360, -7038, -41, -7, -6, -1, 0
817, 1200433, 3274, 23, -1, -10, 1, 1
818, 1200409, -4315, -103, -9, -1, -1, 0
819, 1200202, 10876, 57, 8, 7, 2, 1
820, 1200388, 1054, -60, 0, 7, -1, 0
821, 1200492, -7716, -32, -14, -17, -1, 0
822, 1200422, -3844, -112, -4, -2, -2, 0
823, 1200497, -194, -20, 1, 2, -1, 1
824, 1200531, -4854, -35, -3, -6, -2, 0
825, 1200400, 1829, 4, 5, -10, -1, 0
826, 1200383, 2849, 46, 0, 11, -1, 0
827, 1200412, 8426, 76, 12, 9, 1, 1
828, 1200397, -518, -65, -1, 7, 1, 0
829, 1200495, -1129, -60, 1, 11, 0, 1
830, 1200418, 3564, 0, 6, 13, 1, 1
831, 1200385, 6882, 11, 12, 8, 2, 1
832, 1200389, -3767, -39, -7, 12, -2, 0
833, 1200478, 15077, 60, 24, 33, 0, 1
834, 1200346, 11509, 50, 14, 24, 2, 1
835, 1200364, -2685, -75, -5, -1, -1, 1
836, 1200258, 4992, 98, 2, 9, 2, 1
837, 1200374, -690, 35, 0, 11, 2, 0
838, 1200550, -4974, -63, -9, -15, -1, 0
839, 1200394, -2850, -80, -2, 2, -1, 0
840, 1200421, 6338, 91, 10, 17, 2, 1
841, 1200504, 13937, 100, 17, 21, 2, 1
842, 1200407, -7994, -29, -13, -20, 1, 0
843, 1200361, 6092, 25, 10, 3, 0, 1
844, 1200563, -5084, -7, -11, -11, -2, 0
845, 1200507, 12271, 105, 13, 8, 2, 1
846, 1200497, 6731, 42, 7, 7, 2, 1
847, 1200487, 2405, 59, 6, 10, 0, 1
848, 1200383, 13319, 114, 9, 9, -2, 1
849, 1200459, -4894, -40, -4, -4, -1, 0
850, 1200469, -4879, -48, -11, -5, -1, 0
851, 1200484, 2912, 18, 7, 6, -2, 1
852, 1200386, -10480, -76, -15, -14, 1, 0
853, 1200417, -4656, -84, -7, -12, -1, 0
854, 1200472, 3140, -70, 10, 17, 1, 1
855, 1200560, -3820, -15, -1, -5, 0, 0
856, 1200465, -5867, -64, -8, -25, -2, 0
857, 1200496, -8935, -99, -10, -4, 0, 0
858, 1200427, 10771, 96, 12, 16, 2, 1
859, 1200519, -6285, -40, -10, -12, 0, 0
860, 1200435, -6903, -35, -7, 4, -1, 0
861, 1200327, -6892, -55, -14, -11, -1, 0
862, 1200504, 8926, 24, -2, 10, 2, 1
863, 1200396, -10866, -57, -21, -33, -2, 0
864, 1200541, -4133, -2, -5, -13, -1, 0
865, 1200538, 3592, -74, 6, 6, 1, 1
866, 1200434, 9338, 58, 13, 34, 2, 1
867, 1200430, -13901, -77, -15, -26, -1, 0
868, 1200412, 13203, 33, 19, 16, 1, 1
869, 1200508, 11349, 122, 13, 12, 1, 1
870, 1200447, -13240, -107, -27, -14, 0, 0
871, 1200422, -12941, -30, -16, -24, 0, 0
872, 1200423, 18084, 168, 17, 20, 1, 1
873, 1200378, 512, 101, -2, -7, 1, 0
874, 1200475, -3739, -54, -1, -3, 1, 0
875, 1200312, 3954, -36, 8, 15, 1, 1
876, 1200408, 1322, -44, 0, 10, -2, 0
877, 1200481, 2546, -53, 4, 15, 0, 0
878, 1200507, 2011, -10, 3, 7, 2, 1
879, 1200470, 1638, 64, 0, -10, -1, 0
880, 1200375, -3464, -76, -2, 1, 1, 0
881, 1200516, -2129, 47, -7, -7, 1, 0
882, 1200461, -2486, -11, -3, 6, 1, 0
883, 1200448, 273, -60, 4, 4, -2, 1
884, 1200380, -833, 76, 1, 4, 0, 0
885, 1200438, -3864, -12, -8, -9, 0, 0
886, 1200358, 820, -24, -2, -8, -1, 1
887, 1200662, -1609, -1, -2, -8, 0, 0
888, 1200419, -2030, -38, 1, 4, 1, 0
889, 1200387, 98, -8, 2, 4, 0, 1
890, 1200456, -4847, -57, -7, -7, 1, 0
891, 1200456, -3906, -44, -2, -12, 1, 0
892, 1200460, 2854, 14, 4, -2, 1, 1
893, 1200368, -6219, -10, -15, -13, -1, 0
894, 1200354, 712, -93, 7, 7, 1, 1
895, 1200514, -1574, -16, -2, 2, 0, 0
896, 1200364, -7373, -79, -5, 0, -1, 0
897, 1200450, 3224, 76, 3, -3, 0, 1
898, 1200536, 2332, -26, 4, 1, -1, 1
899, 1200499, -6326, 7, -13, -9, -1, 0
900, 1200359, -672, 8, 5, 3, 2, 1
901, 1200415, 4439, 62, 7, -4, 2, 1
902, 1200431, -1888, 17, -6, 5, 0, 0
903, 1200405, -3886, -114, -1, 3, 2, 1
904, 1200427, 5991, -55, 14, 28, 2, 1
905, 1200488, 1070, 15, -2, 2, -1, 0
906, 1200379, 1598, -51, 5, 18, -1, 1
907, 1200550, 502, -4, 2, 4, 0, 1
908, 1200510, -3974, 17, -7, -7, -1, 0
909, 1200597, -2382, -62, -4, -5, 1, 0
910, 1200523, -8299, -9, -10, -23, -2, 0
911, 1200578, 1011, 30, -3, 11, 1, 0
912, 1200409, -3704, -8, -6, 3, 0, 1
913, 1200620, 3105, 61, 3, 12, 1, 1
914, 1200486, -3797, -57, 2, 13, 0, 0
915, 1200541, 5986, 68, 5, 13, 1, 1
916, 1200424, -3693, -84, -4, 3, 1, 0
917, 1200484, -5317, -59, -6, -3, -2, 1
918, 1200288, 6736, 51, 9, 8, 0, 1
919, 1200607, -4685, -3, -8, -2, -1, 0
920, 1200478, -3556, -104, 0, 12, 0, 1
921, 1200400, -2373, -20, -5, 2, 0, 0
922, 1200448, -1764, -32, 1, -2, 0, 1
923, 1200489, -3875, 42, -14, -16, -2, 1
924, 1200348, 1461, 43, 1, 1, 1, 1
925, 1200384, -1402, 15, 0, -4, -1, 0
926, 1200498, 3068, -14, 6, 6, 0, 0
927, 1200331, -2392, -14, -3, 5, 2, 0
928, 1200490, 3131, 36, 4, 0, 1, 1
929, 1200501, 5221, 18, 6, 0, 1, 1
930, 1200361, 223, -58, 1, -1, -1, 1
931, 1200407, -1284, 90, -10, -17, -2, 0
932, 1200470, -3929, -45, 0, 4, 1, 0
933, 1200452, -5293, -87, -6, 0, -2, 0
934, 1200467, -7686, -15, -3, -1, -1, 0
935, 1200468, -6317, -133, -8, -11, 0, 0
936, 1200437, 7771, 115, 8, 7, 1, 1
937, 1200321, -5041, -11, -5, -10, -1, 0
938, 1200522, -9183, -29, -11, -17, -1, 0
939, 1200419, -551, 42, -5, -10, -2, 0
940, 1200394, -1718, -31, 3, -2, -1, 0
941, 1200436, -852, -42, 0, 7, 1, 0
942, 1200505, 983, 23, -7, 2, 0, 0
943, 1200456, -1792, -130, 7, 19, 0, 1
944, 1200369, 7964, 122, 3, -6, 1, 1
945, 1200305, 5565, 17, 7, 4, -1, 1
946, 1200496, -2326, -90, -1, -2, 0, 0
947, 1200447, 3508, 50, 1, 3, 2, 1
948, 1200553, -11053, -64, -18, -21, -1, 0
949, 1200390, 7851, 80, 5, 6, 2, 1
950, 1200407, 6597, 57, 6, 4, 1, 1
951, 1200555, 8533, 48, 11, 16, 2, 1
952, 1200295, 238, 39, -3, -3, -2, 1
953, 1200408, -3940, 6, -10, -16, 0, 0
954, 1200559, -11400, -95, -18, -17, 1, 0
955, 1200403, -3125, -6, 1, -8, -1, 0
956, 1200322, 2320, 79, -2, 0, -1, 1
957, 1200484, 14104, -11, 23, 23, 2, 1
958, 1200440, 10269, 66, 8, 16, 1, 1
959, 1200388, -10123, -170, -8, -1, -2, 0
960, 1200546, 10953, 20, 15, 22, 1, 1
961, 1200416, 10610, 46, 11, 12, 2, 1
962, 1200384, -5492, -37, -1, 2, -2, 0
963, 1200416, 7127, 119, 12, -3, 0, 1
964, 1200446, -8942, -8, -13, -27, 2, 0
965, 1200379, 8663, 52, 3, 3, 2, 1
966, 1200518, -3705, -87, -12, 0, -1, 0
967, 1200492, 8974, 28, 11, 14, 1, 1
968, 1200427, -11888, -31, -15, -22, -2, 0
969, 1200419, -6674, -19, -13, -10, -2, 0
970, 1200401, -13575, -146, -17, -20, 0, 0
971, 1200428, 11249, 29, 15, 14, 2, 1
972, 1200426, 7267, 48, 9, 12, 1, 1
973, 1200362, 12043, 89, 18, 20, 0, 1
974, 1200419, -9793, -132, -6, -12, -1, 0
975, 1200372, 2869, -35, 3, 3, 1, 1
976, 1200297, 9990, 101, 7, 6, 1, 1
977, 1200320, -8296, -108, -4, -3, -1, 0
978, 1200456, -4330, -23, -10, -11, -2, 0
979, 1200401, 3992, 29, 8, 8, 1, 0
980, 1200431, -6174, -33, -9, -1, -2, 0
981, 1200465, -9825, -75, -8, -8, -2, 0
982, 1200385, -4482, 7, 0, -9, -2, 0
983, 1200513, 4487, -69, 11, 11, 1, 1
984, 1200396, 5042, 38, 5, -12, -1, 1
985, 1200402, -3438, 27, -8, -4, -1, 0
986, 1200514, -5817, -121, -2, -1, 0, 0
987, 1200401, 9256, 45, 8, -2, -2, 1
988, 1200441, -1918, -74, 0, 3, -1, 0
989, 1200482, -5312, -125, -3, -1, -2, 0
990, 1200393, -7751, 9, -13, -13, -2, 0
991, 1200400, 5395, 59, 9, 6, 1, 1
992, 1200577, -3320, -8, -13, -9, 0, 0
993, 1200221, -4631, -58, -8, -4, -2, 0
994, 1200523, 3753, 23, 7, 4, 2, 1
995, 1200397, -479, 39, -5, -6, -3, 0
996, 1200360, 3193, -47, 4, 6, 2, 1
997, 1200534, -6357, 24, -12, -4, 1, 0
998, 1200543, -6203, -36, -8, -11, -1, 0
999, 1200413, -11080, -63, -16, -10, -1, 0
