match, timestamp, team1Gold, team2Gold, winner
112, 480149, 10983, 10531, 100
112, 60022, 2500, 2500, 100
112, 180058, 3910, 3865, 100
112, 540189, 12678, 11443, 100
112, 0, 2500, 2500, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 120038, 2648, 2660, 100
112, 600193, 13900, 12543, 100
112, 420141, 9422, 8907, 100
112, 240084, 5369, 5750, 100
112, 480149, 10983, 10531, 100
112, 60022, 2500, 2500, 100
112, 180058, 3910, 3865, 100
112, 540189, 12678, 11443, 100
112, 0, 2500, 2500, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 120038, 2648, 2660, 100
112, 600193, 13900, 12543, 100
112, 420141, 9422, 8907, 100
112, 240084, 5369, 5750, 100
112, 480149, 10983, 10531, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 180058, 3910, 3865, 100
112, 540189, 12678, 11443, 100
112, 0, 2500, 2500, 100
112, 300097, 6628, 6743, 100
112, 720259, 16311, 16364, 100
112, 360133, 8065, 7930, 100
112, 120038, 2648, 2660, 100
112, 600193, 13900, 12543, 100
112, 420141, 9422, 8907, 100
112, 240084, 5369, 5750, 100
112, 480149, 10983, 10531, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 180058, 3910, 3865, 100
112, 540189, 12678, 11443, 100
112, 0, 2500, 2500, 100
112, 300097, 6628, 6743, 100
112, 720259, 16311, 16364, 100
112, 360133, 8065, 7930, 100
112, 120038, 2648, 2660, 100
112, 600193, 13900, 12543, 100
112, 420141, 9422, 8907, 100
112, 240084, 5369, 5750, 100
112, 480149, 10983, 10531, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 180058, 3910, 3865, 100
112, 540189, 12678, 11443, 100
112, 0, 2500, 2500, 100
112, 300097, 6628, 6743, 100
112, 720259, 16311, 16364, 100
112, 360133, 8065, 7930, 100
112, 120038, 2648, 2660, 100
112, 600193, 13900, 12543, 100
112, 840296, 19392, 20095, 100
112, 420141, 9422, 8907, 100
112, 240084, 5369, 5750, 100
112, 480149, 10983, 10531, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 180058, 3910, 3865, 100
112, 540189, 12678, 11443, 100
112, 0, 2500, 2500, 100
112, 300097, 6628, 6743, 100
112, 720259, 16311, 16364, 100
112, 360133, 8065, 7930, 100
112, 120038, 2648, 2660, 100
112, 600193, 13900, 12543, 100
112, 840296, 19392, 20095, 100
112, 420141, 9422, 8907, 100
112, 240084, 5369, 5750, 100
112, 480149, 10983, 10531, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 180058, 3910, 3865, 100
112, 540189, 12678, 11443, 100
112, 0, 2500, 2500, 100
112, 300097, 6628, 6743, 100
112, 720259, 16311, 16364, 100
112, 360133, 8065, 7930, 100
112, 120038, 2648, 2660, 100
112, 600193, 13900, 12543, 100
112, 840296, 19392, 20095, 100
112, 420141, 9422, 8907, 100
112, 960360, 22655, 23017, 100
112, 240084, 5369, 5750, 100
112, 480149, 10983, 10531, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 180058, 3910, 3865, 100
112, 540189, 12678, 11443, 100
112, 0, 2500, 2500, 100
112, 300097, 6628, 6743, 100
112, 720259, 16311, 16364, 100
112, 360133, 8065, 7930, 100
112, 120038, 2648, 2660, 100
112, 600193, 13900, 12543, 100
112, 840296, 19392, 20095, 100
112, 420141, 9422, 8907, 100
112, 960360, 22655, 23017, 100
112, 240084, 5369, 5750, 100
112, 480149, 10983, 10531, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 180058, 3910, 3865, 100
112, 540189, 12678, 11443, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 300097, 6628, 6743, 100
112, 720259, 16311, 16364, 100
112, 360133, 8065, 7930, 100
112, 120038, 2648, 2660, 100
112, 600193, 13900, 12543, 100
112, 840296, 19392, 20095, 100
112, 420141, 9422, 8907, 100
112, 960360, 22655, 23017, 100
112, 240084, 5369, 5750, 100
112, 480149, 10983, 10531, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 180058, 3910, 3865, 100
112, 540189, 12678, 11443, 100
112, 1080405, 26718, 27073, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 300097, 6628, 6743, 100
112, 720259, 16311, 16364, 100
112, 360133, 8065, 7930, 100
112, 120038, 2648, 2660, 100
112, 600193, 13900, 12543, 100
112, 840296, 19392, 20095, 100
112, 420141, 9422, 8907, 100
112, 960360, 22655, 23017, 100
112, 240084, 5369, 5750, 100
112, 480149, 10983, 10531, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 540189, 12678, 11443, 100
112, 1080405, 26718, 27073, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 300097, 6628, 6743, 100
112, 720259, 16311, 16364, 100
112, 360133, 8065, 7930, 100
112, 120038, 2648, 2660, 100
112, 600193, 13900, 12543, 100
112, 840296, 19392, 20095, 100
112, 420141, 9422, 8907, 100
112, 1200462, 30690, 32701, 100
112, 960360, 22655, 23017, 100
112, 240084, 5369, 5750, 100
112, 480149, 10983, 10531, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 540189, 12678, 11443, 100
112, 1080405, 26718, 27073, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 480149, 10983, 10531, 100
112, 540189, 12678, 11443, 100
112, 420141, 9422, 8907, 100
112, 1260474, 32149, 33892, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 480149, 10983, 10531, 100
112, 540189, 12678, 11443, 100
112, 1320484, 33644, 36103, 100
112, 420141, 9422, 8907, 100
112, 1260474, 32149, 33892, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 480149, 10983, 10531, 100
112, 540189, 12678, 11443, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 420141, 9422, 8907, 100
112, 1260474, 32149, 33892, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 480149, 10983, 10531, 100
112, 540189, 12678, 11443, 100
112, 1440546, 36329, 42722, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 420141, 9422, 8907, 100
112, 1260474, 32149, 33892, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 480149, 10983, 10531, 100
112, 540189, 12678, 11443, 100
112, 1500575, 40806, 44767, 100
112, 1440546, 36329, 42722, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 420141, 9422, 8907, 100
112, 1260474, 32149, 33892, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 1560621, 42673, 46553, 100
112, 480149, 10983, 10531, 100
112, 540189, 12678, 11443, 100
112, 1500575, 40806, 44767, 100
112, 1440546, 36329, 42722, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 420141, 9422, 8907, 100
112, 1260474, 32149, 33892, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 1560621, 42673, 46553, 100
112, 480149, 10983, 10531, 100
112, 1620634, 44523, 48424, 100
112, 540189, 12678, 11443, 100
112, 1500575, 40806, 44767, 100
112, 1440546, 36329, 42722, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 420141, 9422, 8907, 100
112, 1260474, 32149, 33892, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 1560621, 42673, 46553, 100
112, 480149, 10983, 10531, 100
112, 1620634, 44523, 48424, 100
112, 540189, 12678, 11443, 100
112, 1500575, 40806, 44767, 100
112, 1440546, 36329, 42722, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 1680683, 46867, 51454, 100
112, 420141, 9422, 8907, 100
112, 1260474, 32149, 33892, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 1560621, 42673, 46553, 100
112, 480149, 10983, 10531, 100
112, 1620634, 44523, 48424, 100
112, 540189, 12678, 11443, 100
112, 1500575, 40806, 44767, 100
112, 1440546, 36329, 42722, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 1680683, 46867, 51454, 100
112, 420141, 9422, 8907, 100
112, 1260474, 32149, 33892, 100
112, 1740703, 49201, 53085, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 1560621, 42673, 46553, 100
112, 480149, 10983, 10531, 100
112, 1620634, 44523, 48424, 100
112, 540189, 12678, 11443, 100
112, 1500575, 40806, 44767, 100
112, 1440546, 36329, 42722, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 1680683, 46867, 51454, 100
112, 420141, 9422, 8907, 100
112, 1800757, 53165, 55275, 100
112, 1260474, 32149, 33892, 100
112, 1740703, 49201, 53085, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 1560621, 42673, 46553, 100
112, 480149, 10983, 10531, 100
112, 1620634, 44523, 48424, 100
112, 540189, 12678, 11443, 100
112, 1500575, 40806, 44767, 100
112, 1440546, 36329, 42722, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 1860776, 54689, 56965, 100
112, 1680683, 46867, 51454, 100
112, 420141, 9422, 8907, 100
112, 1800757, 53165, 55275, 100
112, 1260474, 32149, 33892, 100
112, 1740703, 49201, 53085, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 1560621, 42673, 46553, 100
112, 480149, 10983, 10531, 100
112, 1920792, 56358, 58593, 100
112, 1620634, 44523, 48424, 100
112, 540189, 12678, 11443, 100
112, 1500575, 40806, 44767, 100
112, 1440546, 36329, 42722, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 1860776, 54689, 56965, 100
112, 1680683, 46867, 51454, 100
112, 420141, 9422, 8907, 100
112, 1800757, 53165, 55275, 100
112, 1260474, 32149, 33892, 100
112, 1740703, 49201, 53085, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 1560621, 42673, 46553, 100
112, 1980820, 58077, 61302, 100
112, 480149, 10983, 10531, 100
112, 1920792, 56358, 58593, 100
112, 1620634, 44523, 48424, 100
112, 540189, 12678, 11443, 100
112, 1500575, 40806, 44767, 100
112, 1440546, 36329, 42722, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 1860776, 54689, 56965, 100
112, 1680683, 46867, 51454, 100
112, 420141, 9422, 8907, 100
112, 1800757, 53165, 55275, 100
112, 1260474, 32149, 33892, 100
112, 1740703, 49201, 53085, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 2040837, 60056, 63313, 100
112, 1560621, 42673, 46553, 100
112, 1980820, 58077, 61302, 100
112, 480149, 10983, 10531, 100
112, 1920792, 56358, 58593, 100
112, 1620634, 44523, 48424, 100
112, 540189, 12678, 11443, 100
112, 1500575, 40806, 44767, 100
112, 1440546, 36329, 42722, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 1860776, 54689, 56965, 100
112, 1680683, 46867, 51454, 100
112, 420141, 9422, 8907, 100
112, 1800757, 53165, 55275, 100
112, 1260474, 32149, 33892, 100
112, 1740703, 49201, 53085, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 2040837, 60056, 63313, 100
112, 1560621, 42673, 46553, 100
112, 2100867, 61232, 65479, 100
112, 1980820, 58077, 61302, 100
112, 480149, 10983, 10531, 100
112, 1920792, 56358, 58593, 100
112, 1620634, 44523, 48424, 100
112, 540189, 12678, 11443, 100
112, 1500575, 40806, 44767, 100
112, 1440546, 36329, 42722, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 1860776, 54689, 56965, 100
112, 1680683, 46867, 51454, 100
112, 420141, 9422, 8907, 100
112, 1800757, 53165, 55275, 100
112, 1260474, 32149, 33892, 100
112, 1740703, 49201, 53085, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 2040837, 60056, 63313, 100
112, 1560621, 42673, 46553, 100
112, 2100867, 61232, 65479, 100
112, 1980820, 58077, 61302, 100
112, 480149, 10983, 10531, 100
112, 1920792, 56358, 58593, 100
112, 1620634, 44523, 48424, 100
112, 540189, 12678, 11443, 100
112, 1500575, 40806, 44767, 100
112, 1440546, 36329, 42722, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 1860776, 54689, 56965, 100
112, 1680683, 46867, 51454, 100
112, 420141, 9422, 8907, 100
112, 1800757, 53165, 55275, 100
112, 1260474, 32149, 33892, 100
112, 1740703, 49201, 53085, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 2160894, 64429, 67949, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 2040837, 60056, 63313, 100
112, 1560621, 42673, 46553, 100
112, 2100867, 61232, 65479, 100
112, 1980820, 58077, 61302, 100
112, 480149, 10983, 10531, 100
112, 1920792, 56358, 58593, 100
112, 1620634, 44523, 48424, 100
112, 540189, 12678, 11443, 100
112, 1500575, 40806, 44767, 100
112, 1440546, 36329, 42722, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 1860776, 54689, 56965, 100
112, 1680683, 46867, 51454, 100
112, 420141, 9422, 8907, 100
112, 1800757, 53165, 55275, 100
112, 1260474, 32149, 33892, 100
112, 1740703, 49201, 53085, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 2220924, 66323, 69072, 100
112, 2160894, 64429, 67949, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 2040837, 60056, 63313, 100
112, 1560621, 42673, 46553, 100
112, 2100867, 61232, 65479, 100
112, 1980820, 58077, 61302, 100
112, 480149, 10983, 10531, 100
112, 1920792, 56358, 58593, 100
112, 1620634, 44523, 48424, 100
112, 540189, 12678, 11443, 100
112, 1500575, 40806, 44767, 100
112, 1440546, 36329, 42722, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 1860776, 54689, 56965, 100
112, 1680683, 46867, 51454, 100
112, 420141, 9422, 8907, 100
112, 1800757, 53165, 55275, 100
112, 1260474, 32149, 33892, 100
112, 1740703, 49201, 53085, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 2280928, 68362, 71317, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 2220924, 66323, 69072, 100
112, 2160894, 64429, 67949, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 2040837, 60056, 63313, 100
112, 1560621, 42673, 46553, 100
112, 2100867, 61232, 65479, 100
112, 1980820, 58077, 61302, 100
112, 480149, 10983, 10531, 100
112, 1920792, 56358, 58593, 100
112, 1620634, 44523, 48424, 100
112, 540189, 12678, 11443, 100
112, 1500575, 40806, 44767, 100
112, 2340948, 70499, 74631, 100
112, 1440546, 36329, 42722, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 1860776, 54689, 56965, 100
112, 1680683, 46867, 51454, 100
112, 420141, 9422, 8907, 100
112, 1800757, 53165, 55275, 100
112, 1260474, 32149, 33892, 100
112, 1740703, 49201, 53085, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 2280928, 68362, 71317, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
112, 900308, 21421, 21380, 100
112, 2220924, 66323, 69072, 100
112, 2160894, 64429, 67949, 100
112, 1020373, 24397, 25827, 100
112, 0, 2500, 2500, 100
112, 600193, 13900, 12543, 100
112, 720259, 16311, 16364, 100
112, 2040837, 60056, 63313, 100
112, 1560621, 42673, 46553, 100
112, 2100867, 61232, 65479, 100
112, 1980820, 58077, 61302, 100
112, 480149, 10983, 10531, 100
112, 1920792, 56358, 58593, 100
112, 1620634, 44523, 48424, 100
112, 540189, 12678, 11443, 100
112, 1500575, 40806, 44767, 100
112, 2340948, 70499, 74631, 100
112, 1440546, 36329, 42722, 100
112, 1380515, 35168, 39022, 100
112, 1320484, 33644, 36103, 100
112, 1860776, 54689, 56965, 100
112, 1680683, 46867, 51454, 100
112, 420141, 9422, 8907, 100
112, 1800757, 53165, 55275, 100
112, 1260474, 32149, 33892, 100
112, 1740703, 49201, 53085, 100
112, 300097, 6628, 6743, 100
112, 360133, 8065, 7930, 100
112, 1200462, 30690, 32701, 100
112, 2400977, 73717, 75718, 100
112, 240084, 5369, 5750, 100
112, 1080405, 26718, 27073, 100
112, 180058, 3910, 3865, 100
112, 1140447, 28564, 29926, 100
112, 2280928, 68362, 71317, 100
112, 120038, 2648, 2660, 100
112, 840296, 19392, 20095, 100
112, 960360, 22655, 23017, 100
112, 60022, 2500, 2500, 100
112, 660215, 15103, 14718, 100
112, 780280, 17413, 17646, 100
